iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_demand,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_exc_biofuel_electricity,other_renewable_electricity,renewables_electricity,solar_electricity,wind_electricity,electricity_generation,greenhouse_gas_emissions,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gdp,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,net_elec_imports_share_demand,net_elec_imports,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_elec_per_capita,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_share_elec_exc_biofuel,other_renewables_share_elec,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
ITA,Italy,1900,,,,,,,,,,,,,,,,,,,,,,,,1.17,34.996,,,,,,,,,,,,,,,,,,,,,,,,,109905408000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.696,,,,,,,,,,,33442744.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1901,-11.25,-0.132,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.039,30.835,,,,,,,,,,,,,,,,,,,,,,,,,112370009000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.691,,,,,,,,,,,33684844.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1902,-1.719,-0.018,,0.0,50.0,0.012,,,,,,,,,,,,,,,,,,1.021,30.074,,,,,,,,,,,,,,,,,,,,,,,,,115173586000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,1.028,,,,,,,,,,,33943753.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1903,-15.444,-0.158,,0.0,-33.333,-0.012,,,,,,,,,,,,,,,,,,0.863,25.224,,,,,,,,,,,,,,,,,,,,,,,,,117151272000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.68,,,,,,,,,,,34219691.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1904,-23.067,-0.199,,0.0,100.0,0.023,,,,,,,,,,,,,,,,,,0.664,19.249,,,,,,,,,,,,,,,,,,,,,,,,,120148615000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,1.348,,,,,,,,,,,34497872.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1905,53.358,0.354,,0.0,50.0,0.023,,,,,,,,,,,,,,,,,,1.018,29.282,,,,,,,,,,,,,,,,,,,,,,,,,123658852000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,2.006,,,,,,,,,,,34778313.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1906,15.485,0.158,,0.0,16.667,0.012,,,,,,,,,,,,,,,,,,1.176,33.544,,,,,,,,,,,,,,,,,,,,,,,,,128904644000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,2.322,,,,,,,,,,,35061033.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1907,-3.661,-0.043,,0.0,14.286,0.012,,,,,,,,,,,,,,,,,,1.133,32.055,,,,,,,,,,,,,,,,,,,,,,,,,132267304000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,2.632,,,,,,,,,,,35346051.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1908,4.085,0.046,,0.0,-12.5,-0.012,,,,,,,,,,,,,,,,,,1.179,33.096,,,,,,,,,,,,,,,,,,,,,,,,,136236705000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,2.285,,,,,,,,,,,35633384.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1909,15.713,0.185,,0.0,-14.286,-0.012,,,,,,,,,,,,,,,,,,1.365,38.034,,,,,,,,,,,,,,,,,,,,,,,,,138550938000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,1.945,,,,,,,,,,,35879156.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1910,1.669,0.023,,0.0,16.667,0.012,,,,,,,,,,,,,,,,,,1.387,38.45,,,,,,,,,,,,,,,,,,,,,,,,,140034188000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,2.256,,,,,,,,,,,36082944.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1911,-0.703,-0.01,,0.0,42.857,0.035,,,,,,,,,,,,,,,,,,1.378,38.01,,,,,,,,,,,,,,,,,,,,,,,,,142868790000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,3.209,,,,,,,,,,,36244325.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1912,18.347,0.253,,0.0,-30.0,-0.035,,,,,,,,,,,,,,,,,,1.63,44.837,,,,,,,,,,,,,,,,,,,,,,,,,143956250000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,2.239,,,,,,,,,,,36362869.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1913,4.735,0.077,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.708,46.863,,,,,,,,,,,,,,,,,,,,,,,,,151115136000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,2.234,,,,,,,,,,,36438143.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1914,11.566,0.197,,0.0,-14.286,-0.012,,,,,,,,,,,,,,,,,,1.905,52.175,,,,,,,,,,,,,,,,,,,,,,,,,143912210000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,1.911,,,,,,,,,,,36513572.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1915,24.024,0.458,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.363,64.576,,,,,,,,,,,,,,,,,,,,,,,,,138330444000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,1.907,,,,,,,,,,,36589157.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1916,38.944,0.92,,0.0,16.667,0.012,,,,,,,,,,,,,,,,,,3.283,89.539,,,,,,,,,,,,,,,,,,,,,,,,,150355764000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,2.22,,,,,,,,,,,36664897.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1917,34.224,1.124,,0.0,-14.286,-0.012,,,,,,,,,,,,,,,,,,4.406,119.935,,,,,,,,,,,,,,,,,,,,,,,,,150214855000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,1.899,,,,,,,,,,,36740792.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1918,23.051,1.016,,0.0,-16.667,-0.012,,,,,,,,,,,,,,,,,,5.422,147.252,,,,,,,,,,,,,,,,,,,,,,,,,144677120000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,1.579,,,,,,,,,,,36822942.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1919,-45.898,-2.489,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.934,79.385,,,,,,,,,,,,,,,,,,,,,,,,,137862250000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,1.574,,,,,,,,,,,36953258.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1920,72.841,2.137,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,5.07,136.548,,,,,,,,,,,,,,,,,,,,,,,,,141701022000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,1.566,,,,,,,,,,,37132267.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1921,-32.213,-1.633,,0.0,-20.0,-0.012,,,,,,,,,,,,,,,,,,3.437,91.996,,,,,,,,,,,,,,,,,,,,,,,,,137949060000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,1.245,,,,,,,,,,,37360499.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1922,-0.536,-0.018,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.419,90.827,,,,,,,,,,,,,,,,,,,,,,,,,149601808000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,1.236,,,,,,,,,,,37638491.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1923,9.834,0.336,,0.0,25.0,0.012,,,,,,,,,,,,,,,,,,3.755,98.897,,,,,,,,,,,,,,,,,,,,,,,,,163378080000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,1.532,,,,,,,,,,,37966783.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1924,-12.723,-0.478,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.277,85.568,,,,,,,,,,,,,,,,,,,,,,,,,167814440000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,1.518,,,,,,,,,,,38297938.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1925,29.39,0.963,,0.0,60.0,0.035,,,,,,,,,,,,,,,,,,4.24,109.759,,,,,,,,,,,,,,,,,,,,,,,,,179375700000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,2.408,,,,,,,,,,,38631982.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1926,8.67,0.368,,0.0,-37.5,-0.035,,,,,,,,,,,,,,,,,,4.608,118.244,,,,,,,,,,,,,,,,,,,,,,,,,180761152000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,1.492,,,,,,,,,,,38968940.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1927,-68.819,-3.171,,0.0,20.0,0.012,,,,,,,,,,,,,,,,,,1.437,36.551,,,,,,,,,,,,,,,,,,,,,,,,,177482992000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,1.775,,,,,,,,,,,39308836.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1928,91.995,1.322,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.759,69.57,,,,,,,,,,,,,,,,,,,,,,,,,188592898000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,1.76,,,,,,,,,,,39651697.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1929,35.019,0.966,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.725,93.127,,,,,,,,,,,,,,,,,,,,,,,,,197852941000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,1.745,,,,,,,,,,,39994786.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1930,-11.671,-0.435,,0.0,33.333,0.023,,,,,,,,,,,,,,,,,,3.29,81.557,,,,,,,,,,,,,,,,,,,,,,,,,188903121000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,2.307,,,,,,,,,,,40338080.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1931,-14.549,-0.479,,0.0,100.0,0.093,,,,,,,,,,,,,,,,,,2.811,69.103,,,,,,,,,,,,,,,,,,,,,,,,,186657016000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186,4.574,,,,,,,,,,,40681558.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1932,6.543,0.184,,0.0,68.75,0.128,,,,,,,,,,,,,,,,,,2.995,73.008,,,,,,,,,,,,,,,,,,,,,,,,,190665462000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314,7.654,,,,,,,,,,,41025199.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1933,22.042,0.66,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.655,88.36,,,,,,,,,,,,,,,,,,,,,,,,,188473042000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314,7.59,,,,,,,,,,,41368979.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1934,22.38,0.818,,0.0,-25.926,-0.081,,,,,,,,,,,,,,,,,,4.473,107.237,,,,,,,,,,,,,,,,,,,,,,,,,187987338000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233,5.576,,,,,,,,,,,41715641.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1935,24.446,1.094,,0.0,-20.0,-0.047,,,,,,,,,,,,,,,,,,5.567,132.343,,,,,,,,,,,,,,,,,,,,,,,,,198143430000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186,4.424,,,,,,,,,,,42065207.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1936,74.653,4.156,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.723,229.22,,,,,,,,,,,,,,,,,,,,,,,,,191135250000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186,4.387,,,,,,,,,,,42417703.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1937,33.086,3.217,,0.0,-12.5,-0.023,,,,,,,,,,,,,,,,,,12.94,302.524,,,,,,,,,,,,,,,,,,,,,,,,,210128772000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,3.807,,,,,,,,,,,42773152.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1938,18.343,2.374,,0.0,-7.143,-0.012,,,,,,,,,,,,,,,,,,15.313,355.041,,,,,,,,,,,,,,,,,,,,,,,,,216270039000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,3.505,,,,,,,,,,,43131580.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1939,39.62,6.067,,0.0,-7.692,-0.012,,,,,,,,,,,,,,,,,,21.381,491.818,,,,,,,,,,,,,,,,,,,,,,,,,230115790000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,3.21,,,,,,,,,,,43472712.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1940,25.789,5.514,,0.0,-91.667,-0.128,,,,,,,,,,,,,,,,,,26.895,614.084,,,,,,,,,,,,,,,,,,,,,,,,,226094759000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.266,,,,,,,,,,,43796279.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1941,1.882,0.506,,0.0,1100.0,0.128,,,,,,,,,,,,,,,,,,27.401,621.305,,,,,,,,,,,,,,,,,,,,,,,,,222193778000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,3.164,,,,,,,,,,,44102010.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1942,6.422,1.76,,0.0,8.333,0.012,,,,,,,,,,,,,,,,,,29.161,656.922,,,,,,,,,,,,,,,,,,,,,,,,,209763644000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,3.406,,,,,,,,,,,44389632.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1943,-42.714,-12.456,,0.0,-15.385,-0.023,,,,,,,,,,,,,,,,,,16.705,374.055,,,,,,,,,,,,,,,,,,,,,,,,,177590787000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,2.865,,,,,,,,,,,44658866.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1944,-56.289,-9.403,,0.0,-36.364,-0.047,,,,,,,,,,,,,,,,,,7.302,162.518,,,,,,,,,,,,,,,,,,,,,,,,,143206980000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,1.812,,,,,,,,,,,44929734.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1945,33.797,2.468,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.77,216.133,,,,,,,,,,,,,,,,,,,,,,,,,128646302000.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,1.801,,,,,,,,,,,45202244.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1946,37.501,3.664,,0.682,57.143,0.047,,,,,,,,,,,,,,,,,,13.433,295.393,,,,,,,,,,,,,,,,,,,,,,,,,173983625000.0,,,,,,,,0.682,15.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,2.813,,,,,,,,,,,45476408.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1947,15.743,2.115,46.875,0.32,-9.091,-0.012,,,,,,,,,,,,,,,,,,15.548,339.837,,,,,,,,,,,,,,,,,,,,,,,,,207087920000.0,,,,,,,,1.002,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,2.542,,,,,,,,,,,45752234.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1948,-34.925,-5.43,24.468,0.245,-10.0,-0.012,,,,,,,,,,,,,,,,,,10.118,219.815,,,,,,,,,,,,,,,,,,,,,,,,,223278134000.0,,,,,,,,1.247,27.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,2.274,,,,,,,,,,,46029733.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1949,9.625,0.974,112.821,1.407,0.0,0.0,,,,,,,,,,,,,,,,,,11.092,239.504,,,,,,,,,,,,,,,,,,,,,,,,,242450804000.0,,,,,,,,2.654,57.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,2.26,,,,,,,,,,,46311839.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1950,-7.16,-0.794,104.819,2.782,-11.111,-0.012,,,,,,,,,,,,,,,,,,10.298,220.986,,,,,,,,,,,,,,,,,,,,,,,,,262940110000.0,,,,,,,,5.436,116.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093,1.997,,,,,,,,,,,46598596.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1951,13.072,1.346,89.412,4.861,125.0,0.116,,,,,,,,,,,,,,,,,,11.644,247.687,,,,,,,,,,,,,,,,,,,,,,,,,282516444000.0,,,,,,,,10.297,219.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,4.453,,,,,,,,,,,47009980.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1952,-5.998,-0.698,48.344,4.978,255.556,0.535,,,,,,,,,,,,,,,,,,10.945,230.961,,,,,,,,,,,,,,,,,,,,,,,,,303680086000.0,,,,,,,,15.275,322.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.744,15.706,,,,,,,,,,,47390572.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1953,1.008,0.11,59.107,9.028,32.812,0.244,,,,,,,,,,,,,,,,,,11.056,231.593,,,,,,,,,,,,,,,,,,,,,,,,,325628030000.0,,,,,,,,24.303,509.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989,20.708,,,,,,,,,,,47737392.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1954,-6.711,-0.742,30.132,7.323,-15.294,-0.151,,,,,,,,,,,,,,,,,,10.314,214.64,,,,,,,,,,,,,,,,,,,,,,,,,342536508000.0,,,,,,,,31.626,658.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.837,17.426,,,,,,,,,,,48051040.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1955,-0.504,-0.052,22.245,7.035,183.333,1.535,,,,,,,,,,,,,,,,,,10.262,212.3,,,,,,,,,,,,,,,,,,,,,,,,,362461749000.0,,,,,,,,38.661,799.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.373,49.084,,,,,,,,,,,48335580.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1956,-4.958,-0.509,23.104,8.932,178.922,4.245,,,,,,,,,,,,,,,,,,9.753,200.682,,,,,,,,,,,,,,,,,,,,,,,,,378893145000.0,,,,,,,,47.594,979.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.617,136.165,,,,,,,,,,,48598904.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1957,-4.674,-0.456,11.691,5.564,121.793,8.06,,,,,,,,,,,,,,,,,,9.297,190.309,,,,,,,,,,,,,,,,,,,,,,,,,401226756000.0,,,,,,,,53.158,1088.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.677,300.437,,,,,,,,,,,48852436.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1958,-14.809,-1.377,3.77,2.004,22.504,3.303,,,,,,,,,,,,,,,,,,7.92,161.275,,,,,,,,,,,,,,,,,,,,,,,,,422722944000.0,,,,,,,,55.162,1123.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98,366.114,,,,,,,,,,,49110364.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1959,13.579,1.075,18.203,10.041,9.638,1.733,,,,,,,,,,,,,,,,,,8.996,182.142,,,,,,,,,,,,,,,,,,,,,,,,,449036152000.0,,,,,,,,65.203,1320.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.713,399.14,,,,,,,,,,,49388396.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1960,-11.782,-1.06,5.395,3.518,17.876,3.524,,,,,,,,,,,,,,,,,,7.936,159.676,,,,,,,,,,,,,,,,,,,,,,,,,473363368000.0,,,,,,,,68.72,1382.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.237,467.541,,,,,,,,,,,49699944.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1961,22.972,1.823,6.453,4.434,-1.301,-0.302,,,,,,,,,,,,,,,,,,9.759,194.975,,,,,,,,,,,,,,,,,,,,,,,,,513214665600.0,,,,,,,,73.155,1461.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.934,458.209,,,,,,,,,,,50052176.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1962,2.184,0.213,4.196,3.07,-8.418,-1.931,,,,,,,,,,,,,,,,,,9.972,197.691,,,,,,,,,,,,,,,,,,,,,,,,,553275702400.0,,,,,,,,76.225,1511.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.004,416.392,,,,,,,,,,,50442352.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1963,-18.76,-1.871,1.636,1.247,-1.218,-0.256,,,,,,,,,,,,,,,,,,8.101,159.297,,,,,,,,,,,,,,,,,,,,,,,,,592671520800.0,,,,,,,,77.472,1523.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.748,407.971,,,,,,,,,,,50856408.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1964,-16.462,-1.334,8.2,6.353,49.608,10.293,,,,,,,,,,,,,,,,,,6.768,131.991,,,,,,,,,,,,,,,,,,,,,,,,,615796786800.0,,,,,,,,83.825,1634.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.04,605.394,,,,,,,,,,,51273236.0,,,,,,,,,,,,,,,,,,,,,,
ITA,Italy,1965,-14.007,-0.948,-0.788,-0.661,-14.65,-4.547,,,,,,,,,,,,,10.899,,100.32,,1941.289,5.82,112.615,,,,,,42.634,3.51,,,2.676,45.31,0.0,0.0,,,1.462,17810.871,,85.266,,784.806,15186.689,,,629615768100.0,,,8.012,,73.747,,1427.07,83.164,1609.292,,,12.867,,118.428,825.005,2291.683,,48.82,944.71,,14.734,,135.611,2624.196,,,,,1.059,,9.75,67.922,188.671,,,66.355,,610.738,,11818.33,26.493,512.665,,51.783,,0.808,,7.433,,,143.842,,51677248.0,920.417,876.788,,,13.674,,125.861,2435.525,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0
ITA,Italy,1966,3.554,0.207,12.728,10.585,-18.788,-4.978,8.623,79.367,,,,,,,,,,4.011,10.437,4.024,104.344,,2004.205,6.026,115.754,,,,,,43.72,3.863,,,3.351,47.071,0.0,0.0,,,1.509,19203.434,9.365,85.849,73.495,858.301,16485.893,,,662465724400.0,,9.186,8.054,6.774,80.521,,1546.62,93.748,1800.682,,2.547,12.147,3.017,121.445,839.756,2332.657,,50.934,978.319,4.33,14.151,5.872,141.483,2717.556,,,,10.057,1.073,0.981,10.731,74.199,206.108,,10.266,67.358,62.696,673.435,,12935.068,21.516,413.261,,64.365,25.224,0.931,1.875,9.308,,,178.791,,52062752.0,999.784,904.12,,3.887,13.078,4.892,130.753,2511.448,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
